Price,Close,High,Low,Open,Volume
Ticker,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS
Date,,,,,
2020-01-01,1255.2998046875,1262.062806508153,1240.7032953306687,1262.062806508153,6827
2020-01-02,1259.38671875,1265.0307496090863,1242.1628860584606,1242.6494363467718,7048
2020-01-03,1286.6822509765625,1293.9318028339976,1250.4342541160013,1260.1652599846084,32674
2020-01-06,1252.3804931640625,1303.9548258273844,1240.7032857685933,1286.3903121886876,31293
2020-01-07,1271.5992431640625,1279.6273233294373,1254.3267070506804,1263.0846126856347,27246
2020-01-08,1275.4429931640625,1282.546675528026,1250.4830561545064,1265.0308635708907,16798
2020-01-09,1286.5362548828125,1302.9816784654429,1250.4342470710187,1283.5196668378785,49113
2020-01-10,1335.4835205078125,1367.9851099832156,1295.6836752573959,1301.4249935577495,147240
2020-01-13,1339.8135986328125,1373.0450094000837,1333.2451692823868,1342.2950527909866,37463
2020-01-14,1332.369384765625,1373.045040131107,1325.363107483039,1335.09411414591,96552
2020-01-15,1291.353271484375,1336.8457270968865,1279.627361079197,1336.8457270968865,89843
2020-01-16,1271.2100830078125,1308.8204490367298,1260.2627000697728,1296.170139863884,68577
2020-01-17,1267.706787109375,1279.3839941293809,1257.2946583645469,1271.9884534407156,35098
2020-01-20,1255.8836669921875,1280.6004470993166,1245.568823926387,1267.9501387313142,38416
2020-01-21,1274.9078369140625,1283.9576016626183,1251.4074325226463,1255.2998351121414,37591
2020-01-22,1268.2420654296875,1279.9678564425442,1260.1652828972126,1279.6272949882893,14625
2020-01-23,1280.9896240234375,1284.4927623452224,1266.9769519496058,1273.7886559923456,13495
2020-01-24,1293.29931640625,1328.1362443640026,1266.4416465517193,1282.5465079561313,198401
2020-01-27,1303.5655517578125,1323.416827934164,1276.7079987129582,1276.7079987129582,45579
2020-01-28,1293.9805908203125,1315.6320803076237,1288.3852620764007,1304.78198429035,18818
2020-01-29,1306.144287109375,1318.6973086716764,1295.1969053027217,1295.1969053027217,17111
2020-01-30,1295.9268798828125,1310.6206769523756,1287.4122486089439,1287.4122486089439,22645
2020-01-31,1275.4429931640625,1312.7127961208703,1260.1653602494641,1312.7127961208703,16129
2020-02-03,1257.5380859375,1279.6274243797916,1247.515101182428,1247.515101182428,20304
2020-02-04,1276.0267333984375,1288.3850622360287,1258.9974746453179,1266.0037507319284,21892
2020-02-05,1302.4952392578125,1311.7396955693173,1278.6055704328744,1282.5466756382493,38870
2020-02-06,1303.4195556640625,1324.341218636434,1288.6771765524218,1303.662830814904,25507
