Price,Close,High,Low,Open,Volume
Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS
Date,,,,,
2020-01-01,37.434349060058594,37.961052847532045,37.318731505468335,37.76835572745991,12607710
2020-01-02,38.48775100708008,38.66760212124686,37.421501079562496,37.511426636645886,12239032
2020-01-03,38.0766716003418,38.487754258896075,37.729818925656055,38.487754258896075,11045269
2020-01-06,36.2396354675293,37.999590776328766,35.995557949631824,37.909665214620155,22717280
2020-01-07,37.19026565551758,37.69127383201617,36.61218150556683,36.74064504858532,21389601
2020-01-08,37.76835632324219,37.98674543949826,36.13686812413807,36.226790100142786,19359634
2020-01-09,38.5134391784668,38.79606181737314,37.421497367877734,38.0252770416685,30493215
2020-01-10,38.166595458984375,38.641911712100686,37.691279205868064,38.51344815076644,14026660
2020-01-13,37.47288513183594,38.47490139958315,37.25449605110524,38.384975850941466,13810389
2020-01-14,36.547950744628906,37.57566275489466,36.11117251249456,37.44719561475441,28015110
2020-01-15,35.75148010253906,36.612190720847984,35.404627372906916,36.48372355822944,34958413
2020-01-16,36.80487823486328,37.048959346602246,35.84139978460262,35.944171345429325,40421054
2020-01-17,35.93132400512695,36.79203086237585,35.777168463283964,36.79203086237585,16939918
2020-01-20,35.366085052490234,36.3552555379464,35.22477549560583,36.03409843246331,18685331
2020-01-21,35.571632385253906,35.828559534899824,34.42830262333721,35.04492849994057,27603103
2020-01-22,35.64870834350586,35.77717190527822,35.070620521897524,35.674400338407246,10753468
2020-01-23,36.16255569458008,36.342403211859214,35.45600444593511,35.558775993208066,24215749
2020-01-24,37.28019332885742,37.94820666030025,36.00840023476111,36.00840023476111,42239492
2020-01-27,36.14971160888672,37.10034398728994,36.046940056185704,37.10034398728994,22590212
2020-01-28,35.71293258666992,36.41948385640849,35.53308147675673,36.21394075572622,36921283
2020-01-29,36.38094711303711,36.65072019985758,35.89278492268961,35.918476914336324,14535070
2020-01-30,35.6872444152832,36.56079730577649,35.2761617571879,36.316716192818134,26084558
2020-01-31,34.351219177246094,36.04694086678265,33.696051859268564,35.84139775675852,100783596
2020-02-03,32.15449142456055,33.46481897273136,31.923256307291524,32.88673476682404,42849609
2020-02-04,34.44113540649414,34.78798800160313,32.308639447798534,32.56556649885755,50303276
2020-02-05,34.775146484375,35.13484511961445,33.6318206012558,34.68522451601378,29873187
2020-02-06,35.16054153442383,35.71293734589725,34.6980748771561,34.86507642667512,40249402
2020-02-07,33.99151611328125,35.34038497467597,33.91443656021758,35.19907545011302,26988207
2020-02-10,32.051719665527344,34.92930902959998,31.17816318910157,33.914443001771566,153566812
2020-02-11,32.1287956237793,32.65549583880683,31.87186851463098,32.372876736196716,42157612
2020-02-12,32.745418548583984,33.349198278627185,32.15448840141672,32.2187183794719,30383350
2020-02-13,32.09025573730469,32.92527058632651,31.897558623197728,32.92527058632651,29057553
2020-02-14,31.846172332763672,32.34718048843687,31.525011694934683,32.09025341307957,23246175
2020-02-17,31.576400756835938,31.961791388111926,31.37085765191611,31.87186583130139,16709669
2020-02-18,31.679170608520508,31.961789672163476,29.932061485029724,31.30662240563016,36367840
2020-02-19,31.242395401000977,32.53988047519321,30.741387200883445,31.987484703086793,29991694
2020-02-20,31.589248657226562,32.14164085251701,30.90838932316634,31.08824044763192,25689308
2020-02-24,29.443899154663086,31.216700257666744,29.27689584027016,31.216700257666744,30148599
2020-02-25,30.009143829345703,30.510153851945145,28.96858758701748,29.28974647819715,39398529
2020-02-26,28.58319664001465,29.495289317013167,28.441885294361843,29.032819083299646,48532302
2020-02-27,28.030797958374023,28.506114139995095,27.37563245921072,28.506114139995095,55372555
2020-02-28,26.63054656982422,27.18294058786495,26.11669233671941,26.592008578520954,99175880
2020-03-02,25.98822593688965,27.915182820597487,25.33306038119307,27.182939491769723,95691862
2020-03-03,27.285709381103516,27.709639797818355,26.296537213013913,26.72046762972875,45347651
2020-03-04,25.84691619873047,27.182939293547324,25.28167441687002,27.054475741387925,89496565
2020-03-05,25.80837631225586,26.399310084728217,25.05044099882474,26.206614757260944,94573355
2020-03-06,25.07613182067871,25.38444468895506,24.074113653556214,24.523737856948898,34633642
2020-03-09,23.48318099975586,24.934821533209213,23.20056013161096,24.382425792373176,43158836
2020-03-11,23.059249877929688,23.79149311963327,22.6867034659182,22.99501810902406,49919899
2020-03-12,17.932933807373047,22.67367318705002,17.6424144408755,22.67367318705002,250271833
2020-03-13,16.863296508789062,20.574013930480593,13.456302531028742,16.150204038512864,166680882
2020-03-16,17.629209518432617,18.289480138625194,15.582372623971272,16.77085826531017,123734767
2020-03-17,16.044559478759766,17.959340400340857,15.89929890129687,17.70843794552959,66704400
2020-03-18,16.269052505493164,16.83688436447477,15.621988765754951,16.453928123098308,65035000
2020-03-19,16.94252586364746,17.378303915893017,15.410699256697287,16.110586616182076,82383082
2020-03-20,17.616003036499023,18.342298629755522,16.533161227569988,16.92932246025535,69924583
2020-03-23,14.103365898132324,16.889704958062538,14.103365898132324,16.3746950063782,30715079
2020-03-24,14.7504301071167,15.793657752735637,12.848853180107666,13.97131177645411,51864103
2020-03-25,16.004941940307617,16.16340567145644,14.525937282869341,14.790045652503155,35565371
2020-03-26,16.94252586364746,17.33868890262664,15.582369845462953,16.123791620604198,49533441
2020-03-27,16.67841911315918,18.18383393186127,16.506748517054707,17.695233997280535,36790431
2020-03-30,16.03135108947754,16.546360953783406,15.397492511291992,16.110584794570084,22920982
2020-03-31,16.123790740966797,16.572773773140096,15.793656429627495,16.493541907170513,30723472
2020-04-01,15.305057525634766,16.321872376125455,15.106976004228772,15.978531195272357,33423892
2020-04-03,14.44670581817627,15.437110681696621,14.314652082208143,15.437110681696621,30568522
2020-04-07,14.908896446228027,15.331469553789924,14.69760989244708,15.080566137382684,52066697
2020-04-08,14.842867851257324,16.242640762166705,14.314651988946505,14.895689714052315,111758888
2020-04-09,17.444332122802734,17.774466477531803,15.106977019426022,15.318262637700728,119503973
2020-04-13,16.67841911315918,17.748055860986483,16.414309794629446,17.629207128587957,48203208
2020-04-15,18.791282653808594,19.755275677043866,17.100992229070982,17.1670190979567,170943300
2020-04-16,21.524797439575195,22.158657892058887,18.672431856555864,18.883719288636836,183590653
2020-04-17,22.924571990966797,23.677279377315244,21.524799098693975,22.97739385305852,245719840
