Price,Close,High,Low,Open,Volume
Ticker,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
Date,,,,,
2020-01-01,453.6365051269531,458.4979234387764,452.2543562836298,458.4979234387764,1316812
2020-01-02,451.34881591796875,457.4494065559,450.20494244652065,456.44853908581604,1406381
2020-01-03,447.96490478515625,453.54120798396434,445.39120400885184,453.54120798396434,2252752
2020-01-06,444.9145812988281,447.9648910818864,439.6242320859255,447.82188508431335,1501855
2020-01-07,446.67803955078125,448.0125391686207,441.9595979810201,444.19966649484525,2365554
2020-01-08,443.0081481933594,448.1078712632714,440.0055167508593,445.9154520000844,1507276
2020-01-09,448.10784912109375,451.158129685804,445.6294761629544,445.6294761629544,1700600
2020-01-10,451.34881591796875,454.6850796047964,447.774247682082,448.1078798687469,1213600
2020-01-13,455.3046875,459.88015251581544,452.30205585550647,452.30205585550647,1229969
2020-01-14,461.5959167480469,462.5014856806776,456.78217643857477,458.11667611041656,2160301
2020-01-15,461.35760498046875,464.07428264595984,457.11577238962207,461.35760498046875,1413668
2020-01-16,457.7830505371094,464.6462333628026,456.59152776111483,461.35761886509306,1694372
2020-01-17,457.8306579589844,460.3567092850997,454.2560899577746,457.54470415485116,2039387
2020-01-20,457.68768310546875,460.54733751923607,454.3514196227403,457.9736660007909,1206931
2020-01-21,451.25347900390625,457.11576497226685,450.10963464588303,456.54385733821033,1448808
2020-01-22,449.5376892089844,457.8306697310813,448.2508388774786,452.30201604968335,2380518
2020-01-23,443.389404296875,453.58884985357145,437.86075081692707,442.76981833462526,5783749
2020-01-24,437.3841857910156,445.8678221257194,435.4777493522098,443.24647202236133,2713370
2020-01-27,442.7221984863281,444.6762841332647,432.95171207182443,436.09732045223706,5849003
2020-01-28,442.96051025390625,446.10611868559675,437.4795055905683,443.2464640786378,3592413
2020-01-29,439.95782470703125,445.5341566925064,438.8139803830295,442.9604851460704,1737293
2020-01-30,429.9013977050781,439.43357947237473,425.46893900126724,439.43357947237473,2766881
2020-01-31,425.9931945800781,432.71340013607454,421.41775899762484,432.71340013607454,2184609
2020-02-03,423.753173828125,429.56781114162214,418.84410551464873,423.22891541121606,1690394
2020-02-04,427.470703125,431.2835758331194,423.4195258726231,425.8025713151978,2030860
2020-02-05,426.6127624511719,437.67009857729965,417.03293188050884,428.519198711197,3637403
2020-02-06,419.08233642578125,442.62683538898426,414.9835101869619,440.86337606673567,7118843
2020-02-07,422.4663391113281,425.04001092674775,416.84232817670727,419.41602908203924,6386193
