Price,Close,High,Low,Open,Volume
Ticker,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS
Date,,,,,
2020-01-01,623.9050903320312,627.6033495556194,620.2068311084432,624.1452385577172,492348
2020-01-02,628.66015625,629.9089155346011,622.2721887823054,624.385505295449,435382
2020-01-03,634.4715576171875,639.4186340922166,625.4900382020588,628.2277042871167,1316546
2020-01-06,621.647705078125,633.991300120929,617.1809247389348,633.991300120929,569453
2020-01-07,615.1636962890625,631.0134786154397,613.8188428215168,622.7043268529707,877010
2020-01-08,604.645263671875,612.8583219341895,599.8903166895005,611.4174324625574,1865051
2020-01-09,614.010986328125,616.3163740835876,607.4308898610128,610.168614772417,1767768
2020-01-10,619.534423828125,623.4248134805596,612.8582912181772,616.2203664834807,1078909
2020-01-13,625.5381469726562,628.9962581749917,620.5910697790944,620.5910697790944,703391
2020-01-14,625.1058349609375,628.5159280587859,617.8533702305978,627.2191510847954,897474
2020-01-15,617.0369262695312,624.6736527931948,611.9938127238973,624.6736527931948,1638831
2020-01-16,614.2991333007812,624.3373404028328,612.9542798462722,618.3336350343732,1228864
2020-01-17,613.5308837890625,625.9225007946083,612.5702905965417,614.2993466170881,2587519
2020-01-20,600.6587524414062,618.0935377191271,597.8249915481484,614.8755161986702,3540418
2020-01-21,592.637939453125,607.7192632227428,588.6994724675826,598.4495161261123,5330031
2020-01-22,576.8360595703125,594.2227683052186,565.1168139946029,580.6784313243196,13896645
2020-01-23,595.423583984375,596.5282894538611,576.8361317504728,576.8361317504728,3365852
2020-01-24,598.353271484375,603.156235427483,589.8519901271152,595.5675289453999,1487093
2020-01-27,597.6329956054688,601.907587817613,592.4937875575796,597.48888319452,1382244
2020-01-28,591.9173583984375,600.37056421662,585.0010777726745,597.6328978957673,1238644
2020-01-29,591.7252807617188,596.5762636263903,587.354594391172,593.6464667382178,1668628
2020-01-30,582.9839477539062,592.7339320711836,580.0060741094097,591.7253210907683,912666
2020-01-31,579.0453491210938,589.6118703044347,576.5478312024594,586.4419256754192,1171667
2020-02-03,570.9283447265625,581.1586821704631,562.9554356888888,571.4086411581084,1615206
